QueryId,EntityId
084,1174494
084,2184363
084,0391355
084,3588061
084,2006653
084,3588057
084,1089338
084,2040709
084,2246228
084,0413945
084,4610297
084,0595728
084,1584334
084,2744915
084,2123602
084,3544923
084,2976988
084,2182108
084,3566016
084,4601981
084,3330737
084,2509819
084,0166583
084,1193416
084,4361825
084,2510206
084,4223854
084,2782936
084,2510450
084,0508024
084,2509897
084,2256859
084,2510313
084,2509755
084,3791152
084,2509942
084,2164114
084,1812477
084,3056881
084,2510064
084,2161910
084,1595939
084,2343505
084,1575335
084,1916941
084,0627759
084,1231896
084,3062269
084,2509762
084,2966330
084,4202499
084,2510491
084,0209953
084,0693912
084,2699898
084,4586724
084,0012797
084,4027567
084,2510062
084,0921010
084,2572043
084,2510092
084,1893115
084,0265542
084,0603507
084,1806999
084,3176225
084,1438967
084,2275976
084,2774766
084,0457498
084,2067465
084,2510143
084,0165220
084,2046345
084,2676978
084,2278284
084,1442484
084,2510347
084,2613762
084,2279100
084,3791412
084,0930563
084,2804821
084,1454609
084,2996038
084,0248132
084,2108680
084,0728182
084,3361969
084,3960763
084,1657342
084,2509867
084,1727282
084,2812896
084,2509885
084,1176155
084,1927167
084,1462408
084,1951294
085,0663721
085,2828807
085,3617309
085,4623717
085,0492397
085,0920681
085,3277166
085,2466955
085,3694819
085,3786677
085,4055430
085,1122496
085,2133613
085,1924317
085,2688941
085,2068695
085,1175657
085,4247114
085,2151712
085,2150631
085,3221394
085,2831193
085,2737619
085,3259103
085,3275277
085,1123909
085,2118907
085,2182952
085,2159615
085,3034659
085,2033983
085,2830691
085,2096295
085,3928866
085,1515573
085,3195244
085,3556284
085,2156590
085,1446618
085,1461826
085,2184544
085,1455020
085,3925564
085,4258788
085,4572977
085,0797382
085,1119400
085,1041281
085,1123577
085,2999971
085,0631603
085,3906751
085,1639377
085,3181299
085,3598890
085,2753279
085,2193120
085,2828884
085,2995332
085,0899591
085,2942532
085,3002097
085,0486602
085,0605196
085,2002444
085,4239931
085,3676728
085,2112485
085,0711501
085,1125067
085,2699948
085,0791851
085,3680502
085,3765522
085,2267967
085,2018198
085,3252325
085,2949744
085,1680001
085,4187498
085,4208158
085,0858032
085,4215439
085,0374549
085,1359028
085,3585391
085,1205120
085,1615176
085,3769201
085,0243114
085,2466842
085,2033745
085,4357380
085,3842795
085,3530409
085,4412274
085,4538617
085,3582500
085,3113796
085,0613478
090,0563603
090,3018905
090,0500279
090,3674347
090,3015491
090,3670714
090,0565844
090,0566872
090,0799707
090,1018690
090,1287363
090,3150178
090,1976905
090,0565173
090,1621864
090,0570677
090,0697447
090,0701435
090,0568825
090,0567197
090,1944523
090,3172265
090,1059056
090,0570673
090,3636817
090,0570663
090,3362432
090,3112156
090,0566256
090,0565642
090,0349091
090,3770499
090,1648170
090,3658210
090,3301977
090,1017197
090,1865633
090,2990122
090,0625707
090,3798494
090,0570666
090,0753535
090,4290002
090,0569349
090,0563528
090,1624827
090,4531661
090,3194161
090,1432380
090,0570695
090,3586846
090,2276907
090,1085234
090,0500278
090,3939628
090,4571360
090,0485464
090,3027241
090,0616134
090,0740388
090,2114182
090,0570690
090,1851361
090,0389653
090,4533557
090,4506960
090,1443683
090,0384115
090,1986088
090,2560390
090,2301470
090,1457059
090,1957294
090,0576610
090,4471450
090,0564879
090,2883421
090,2473539
090,0624799
090,0570545
090,3128983
090,1116858
090,0178108
090,0685067
090,3536801
090,3510841
090,3375538
090,2043228
090,2692173
090,3306764
090,0565319
090,2653505
090,1621863
090,3362465
090,0564024
090,4201720
090,1299245
090,1530645
090,1279936
090,2986764
091,1837395
091,1788811
091,3249730
091,1476929
091,1952041
091,3935277
091,3151701
091,3151750
091,3119979
091,2943037
091,3151744
091,3151727
091,0270935
091,0822572
091,1484525
091,3135833
091,1484415
091,2560401
091,3394187
091,0487360
091,4057073
091,0336366
091,1929501
091,2522067
091,2446012
091,1478269
091,2511319
091,2403825
091,1932155
091,3057794
091,2511502
091,1110017
091,1689272
091,0889076
091,0200721
091,3151746
091,2511609
091,2511429
091,2511600
091,0639810
091,2819727
091,0822869
091,1044306
091,0474086
091,4005942
091,1409189
091,0639986
091,4262239
091,3387914
091,2511492
091,1478432
091,1084855
091,3948214
091,1079023
091,0639719
091,3847825
091,2511614
091,3151757
091,0639786
091,0841109
091,2676112
091,1478435
091,1243075
091,3142391
091,2511378
091,1521597
091,2511505
091,2511567
091,3771499
091,0500832
091,4488073
091,3432536
091,0560344
091,1775315
091,2265439
091,3862739
091,0434267
091,1537638
091,2435797
091,0196388
091,2491908
091,3111349
091,3222526
091,2511320
091,3205523
091,3694247
091,2378544
091,3456868
091,1971437
091,3597279
091,4530510
091,3943542
091,2559381
091,2014367
091,0269829
091,3161770
091,3007683
091,1042983
091,3206308
091,1845273
092,2530006
092,0355726
092,3170999
092,0362887
092,1307614
092,1410808
092,1578389
092,1785628
092,2576648
092,2534524
092,3324978
092,3873358
092,2405927
092,2670599
092,1283975
092,2884584
092,3171004
092,4099629
092,3171043
092,1636142
092,3298364
092,4352189
092,2006064
092,3170942
092,2164094
092,1151898
092,4094873
092,3009597
092,2580659
092,1341830
092,1307686
092,2743033
092,0970024
092,0962078
092,1186241
092,0365576
092,3152352
092,1307670
092,2310391
092,0748447
092,2347456
092,1057069
092,2560119
092,2590974
092,4161661
092,3320629
092,1666542
092,4582739
092,4407575
092,3509770
092,4155480
092,1307723
092,3299035
092,3277988
092,1745808
092,3151480
092,3977628
092,1307621
092,0639805
092,1307888
092,4132057
092,1060518
092,1685437
092,0495261
092,0352209
092,0658790
092,0724053
092,2511311
092,2625087
092,2884312
092,4378509
092,1449857
092,4284990
092,1901579
092,4010853
092,3462856
092,1108814
092,2670580
092,1059473
092,4250194
092,2736578
092,0724047
092,3985144
092,1403446
092,3009596
092,1307691
092,4622160
092,1360517
092,3258527
092,3246369
092,2382220
092,1020930
092,1217045
092,4452287
092,1962885
092,3148371
092,3348601
092,3183587
092,1838426
092,1921765
094,0656331
094,0754454
094,1568229
094,3439727
094,1355245
094,0656330
094,2207474
094,3051002
094,4130291
094,4184726
094,4389982
094,2949854
094,3468205
094,2219141
094,2010574
094,0467600
094,3311313
094,2164450
094,0516321
094,0984779
094,2302703
094,3175663
094,3966586
094,1845774
094,0390442
094,4626104
094,4080389
094,2077346
094,1770553
094,0317146
094,0516539
094,0659913
094,0305404
094,2207559
094,2207803
094,1053025
094,1654299
094,0279149
094,3653319
094,1238898
094,0190762
094,3594709
094,0772844
094,3881414
094,4133797
094,2208118
094,3849976
094,3764813
094,1186033
094,0570918
094,1136142
094,2599943
094,2835983
094,0656329
094,4403754
094,2940812
094,4129297
094,4034524
094,4094563
094,3365634
094,4083414
094,1178168
094,0507473
094,3175906
094,0537902
094,3521268
094,4348453
094,2949780
094,1119911
094,3166057
094,1047102
094,0181625
094,1003080
094,4102266
094,3965549
094,1719346
094,0698193
094,3477667
094,2486976
094,0208965
094,3366470
094,2040627
094,1797013
094,1048897
094,1835842
094,2077714
094,3475627
094,2235707
094,4371849
094,2903821
094,4117309
094,3638168
094,2384166
094,4183547
094,0442562
094,3363093
094,4070409
094,0740128
094,2472332
094,1128214
095,2485204
095,3930789
095,1002228
095,1516717
095,1521777
095,2576918
095,3288614
095,2496579
095,3923152
095,3737388
095,2516116
095,2782781
095,2516131
095,1122397
095,2491597
095,3975319
095,2811559
095,0816813
095,4098622
095,0039523
095,4223145
095,3975445
095,2014813
095,0291421
095,3044923
095,1131275
095,0445246
095,2830586
095,1101619
095,1924325
095,1074146
095,1124603
095,3976361
095,1095913
095,2547968
095,1001874
095,2807813
095,2633413
095,2633415
095,2633412
095,1969235
095,2875870
095,1190142
095,2242168
095,1425996
095,1002144
095,0555452
095,2723740
095,2036573
095,2703375
095,0298383
095,0454978
095,1698994
095,1099180
095,2812472
095,1576579
095,3548644
095,1860688
095,1859411
095,0393051
095,4030479
095,3234525
095,3717252
095,3305268
095,2444324
095,1001855
095,1511519
095,0377291
095,4347070
095,3140405
095,2832982
095,0922445
095,3413116
095,4173022
095,2068807
095,2748779
095,2720200
095,2737746
095,1289927
095,1305101
095,2077636
095,0320551
095,2270445
095,1089733
095,0377223
095,0727978
095,2180595
095,2719024
095,1822952
095,3089075
095,3773288
095,1235984
095,3617587
095,1504066
095,0458086
095,2203736
095,2454397
095,2973655
095,0377004
095,1524144
097,4049565
097,2445835
097,3732516
097,2666566
097,0680835
097,3693976
097,2274273
097,0656599
097,2942098
097,2529433
097,1884444
097,4210234
097,3754756
097,2577929
097,3152086
097,2517294
097,4562745
097,3123854
097,2517273
097,4626095
097,2529434
097,2582700
097,0780808
097,0456897
097,3165255
097,3797980
097,3653895
097,3187985
097,1182999
097,4062202
097,2560178
097,4562743
097,1002848
097,2648406
097,3656622
097,2916743
097,4267257
097,4337953
097,4477021
097,2239480
097,3429523
097,3696353
097,4023382
097,1869848
097,3483965
097,3315445
097,4436331
097,3817733
097,2376525
097,1931889
097,0739468
097,2097510
097,3842776
097,2465171
097,2876202
097,4570708
097,0594919
097,1483535
097,2888989
097,3850507
097,2285580
097,2674390
097,1956260
097,2803334
097,4595317
097,0762760
097,2332515
097,2085561
097,0542804
097,2923426
097,0277338
097,3371079
097,0641675
097,0458962
097,3764919
097,4164899
097,1643073
097,0602947
097,0531912
097,2965080
097,0554641
097,0439950
097,4206859
097,0868658
097,1571184
097,4439902
097,2649048
097,0916792
097,3672039
097,3303214
097,4185430
097,0907536
097,3763734
097,4054246
097,4551558
097,3692009
097,4311452
097,3420752
097,2602459
097,2333571
101,4264218
101,3462791
101,0376969
101,4197563
101,4248344
101,3814128
101,2576842
101,2729009
101,4452074
101,3554685
101,4517198
101,0568532
101,1541059
101,4173195
101,2809920
101,1895624
101,3793199
101,4082792
101,4452093
101,2132033
101,0563427
101,2483319
101,1896030
101,0440773
101,3122093
101,2127452
101,3454724
101,1353577
101,0913269
101,0429193
101,4234300
101,0564230
101,2147314
101,0568065
101,2486876
101,0564869
101,4175598
101,0007667
101,1353899
101,1604292
101,2073084
101,3566551
101,0440771
101,2129680
101,0567904
101,0568988
101,0563709
101,4029417
101,2124188
101,0940589
101,3555150
101,3056547
101,1896022
101,0942434
101,1354125
101,0548874
101,0568085
101,2118667
101,0565404
101,1035433
101,2596353
101,2073079
101,0286746
101,0929321
101,2044395
101,4179456
101,0563769
101,3568092
101,3123687
101,0651312
101,3036121
101,3644046
101,0759641
101,1889408
101,3088409
101,1661359
101,0569003
101,0314544
101,0007817
101,4105812
101,0866974
101,0564555
101,4451728
101,0781005
101,2147677
101,0564362
101,3690108
101,0569620
101,0604265
101,2133103
101,4492452
101,0553942
101,0472741
101,4475611
101,3306349
101,3164535
101,4523399
101,2272303
101,1451329
101,1751342
102,1760100
102,4330124
102,0806991
102,3178122
102,2508642
102,1340390
102,1340412
102,4324074
102,4250899
102,0926864
102,4131228
102,2512640
102,3876280
102,2356855
102,0345465
102,1500181
102,0806721
102,2545010
102,3612720
102,4290688
102,3872760
102,3875257
102,1340402
102,4328528
102,4323917
102,4330120
102,0348567
102,3367495
102,1340407
102,2520475
102,0908990
102,4327926
102,1768972
102,1340401
102,3766355
102,0037801
102,2518767
102,2518107
102,2547673
102,2555924
102,3107035
102,2518094
102,2511956
102,4324196
102,2558112
102,1852299
102,4618669
102,3168288
102,1340403
102,1340391
102,4323739
102,1148458
102,4316027
102,1445726
102,4197056
102,1320332
102,4143013
102,2963990
102,1340421
102,2546499
102,2547564
102,0731886
102,3514647
102,3254437
102,2528271
102,0196165
102,0195797
102,0257569
102,4149669
102,0808433
102,1445957
102,3072800
102,2979776
102,1851848
102,2512126
102,4323921
102,4126039
102,4330085
102,3914137
102,3741658
102,2584424
102,4328656
102,2524342
102,1340408
102,3817942
102,3369281
102,1340422
102,1340423
102,1723262
102,2861232
102,3485676
102,2473605
102,0539582
102,0195814
102,1951011
102,2523426
102,2511286
102,0195793
102,0195812
102,0195820
105,0103783
105,0090691
105,0139221
105,0039136
105,0040157
105,0086131
105,0053690
105,0043690
105,0153450
105,0100905
105,0065402
105,2879756
105,0098280
105,0046290
105,0071081
105,0160569
105,0132386
105,0126038
105,0040727
105,0064208
105,0058551
105,0051877
105,0054614
105,0120084
105,0115138
105,0069651
105,0068175
105,0045641
105,0041802
105,0043081
105,0055559
105,0074138
105,3123209
105,0079524
105,2879757
105,0052774
105,0077555
105,1682690
105,0103784
105,0042421
105,0077556
105,0059618
105,0057510
105,0058552
105,0081646
105,0079525
105,0068176
105,0069652
105,0071082
105,0075820
105,0065403
105,0152558
105,0057509
105,0059617
105,0047746
105,2176661
105,0065328
105,0072583
105,1355819
105,0066675
105,0081645
105,1609262
105,3036387
105,1511365
105,0039646
105,1848707
105,0146094
105,1162873
105,0380331
105,4265015
105,0130405
105,0031759
105,0049305
105,3513865
105,0050976
105,0093099
105,0125744
105,1494720
105,0143930
105,2612423
105,2879755
105,0048328
105,0056516
105,0283853
105,0095669
105,0044331
105,0130170
105,0132385
105,0133335
105,0119222
105,0053438
105,0030663
105,0302492
105,1019349
105,1167874
105,1679571
105,0664196
105,0049352
105,0041288
105,0160156
108,0153717
108,1799720
108,3056351
108,2484928
108,2475923
108,0942870
108,3076660
108,2459810
108,3056336
108,2516540
108,2471556
108,0995287
108,2491832
108,2542648
108,3056346
108,3056343
108,0314596
108,1271069
108,3056354
108,1378858
108,2491831
108,2483577
108,0882856
108,3925128
108,2497096
108,2476727
108,4599600
108,4071132
108,0800469
108,3056342
108,2505027
108,0694806
108,2809917
108,3815913
108,4168668
108,2399827
108,1720504
108,3056325
108,3544527
108,1294014
108,3056326
108,3056327
108,1134228
108,3056356
108,3567325
108,1638145
108,2491828
108,3056350
108,3557567
108,2563892
108,1543594
108,1986812
108,4164592
108,1503628
108,4333227
108,0291348
108,2691625
108,3534558
108,1529159
108,2491833
108,4087182
108,0413457
108,4212726
108,3495106
108,2491835
108,4507667
108,0845007
108,3525226
108,2090456
108,4204880
108,0294336
108,2485205
108,2269823
108,3056340
108,2520815
108,2491834
108,2811634
108,3366788
108,1946265
108,1223161
108,0293723
108,2491815
108,3056347
108,4487448
108,0258701
108,1763299
108,2505016
108,3229865
108,0313890
108,2751152
108,1511497
108,0023225
108,1547715
108,3612067
108,2053831
108,2504938
108,3527584
108,2128672
108,2392654
108,2511722
109,2341768
109,3479733
109,3595257
109,2930085
109,0661273
109,0660500
109,0639440
109,3623060
109,4150648
109,4096645
109,2592345
109,0661274
109,4080334
109,2075735
109,4013097
109,3508113
109,3231647
109,1089423
109,1372069
109,2432102
109,2815832
109,2076143
109,4080338
109,1920082
109,3129878
109,1312292
109,3767059
109,1861097
109,2098037
109,2707304
109,2511757
109,0575261
109,2521383
109,1220516
109,3661092
109,4286635
109,3582448
109,2096810
109,4131164
109,2878751
109,3456124
109,2296578
109,2558181
109,2523581
109,2527094
109,2477758
109,2523876
109,2516294
109,2487215
109,2488894
109,2527001
109,2552422
109,2548599
109,2516817
109,0660433
109,1806344
109,1097174
109,2595955
109,0702313
109,1829858
109,3235210
109,0660035
109,3766267
109,2106082
109,0203285
109,4023175
109,2506053
109,2491515
109,2473938
109,2491311
109,2478549
109,2543753
109,0658748
109,2203272
109,3763715
109,2191267
109,1502621
109,0611809
109,0551630
109,3139230
109,3547376
109,0659296
109,2017474
109,2500785
109,0661276
109,4123416
109,2952027
109,2223892
109,3753740
109,3479692
109,0725580
109,4139545
109,1194563
109,0660037
109,3550931
109,2064514
109,1998553
109,3755915
109,0679653
109,2521377
110,3869753
110,2767274
110,0947918
110,4570896
110,3635736
110,1457640
110,3745174
110,1805765
110,2396118
110,0496669
110,1491067
110,0809632
110,3640035
110,0947912
110,0501414
110,1082538
110,3495378
110,1175662
110,2899801
110,3063500
110,4063269
110,0862215
110,0979166
110,0353606
110,2695066
110,1491147
110,3050840
110,2032761
110,1491056
110,3183834
110,3495497
110,0947841
110,3199154
110,0809648
110,0486120
110,0537164
110,3903713
110,3281520
110,3802080
110,0775749
110,2488384
110,1457422
110,2659977
110,0970814
110,1491150
110,0496794
110,2594086
110,3281578
110,4481122
110,3183835
110,0933126
110,3802086
110,2846117
110,3199146
110,1490986
110,3784751
110,1491149
110,3818271
110,0947900
110,2869254
110,3183840
110,2512657
110,3571965
110,1457425
110,1810936
110,2896543
110,2007523
110,4305694
110,4619588
110,0809602
110,3845490
110,2591843
110,1961330
110,0926538
110,1491377
110,1877942
110,2495365
110,0470156
110,2959565
110,1829344
110,2588022
110,3331106
110,3495385
110,1474963
110,0866264
110,1218640
110,3815710
110,2814822
110,3281529
110,2819055
110,0415651
110,4037143
110,1399654
110,1491347
110,2788633
110,1534683
110,1308629
110,3183817
110,4395535
110,1556805
113,2835983
113,2521613
113,0254582
113,0254590
113,3697595
113,1419614
113,3093867
113,2018526
113,1142205
113,0254584
113,1419616
113,4071822
113,2469443
113,1207778
113,2155442
113,4465373
113,0588073
113,1341031
113,4166219
113,0052659
113,0784730
113,0205069
113,2117167
113,2079088
113,0254576
113,0254586
113,0254575
113,1049956
113,0730507
113,0042987
113,1419618
113,0254596
113,1716546
113,2975377
113,1186033
113,0254591
113,0254580
113,0254583
113,1209837
113,4114886
113,2165568
113,0663231
113,1419615
113,0054476
113,3816769
113,2400482
113,0210255
113,3127760
113,0254595
113,0254589
113,1419619
113,1419620
113,0318098
113,0169655
113,1970452
113,1660032
113,0436757
113,0254572
113,0254573
113,0254574
113,1541479
113,2721140
113,2469502
113,0254581
113,1098944
113,4596654
113,0088436
113,2622314
113,3708300
113,3052806
113,3926260
113,3578929
113,0512057
113,3926129
113,0254571
113,0254577
113,0254579
113,3675929
113,4094370
113,0909284
113,0043610
113,2510143
113,2805771
113,4451297
113,0342775
113,1954447
113,0510771
113,3290119
113,4487422
113,0176327
113,1367168
113,1094954
113,0931198
113,0138345
113,0283584
113,3534470
113,0145209
113,2933923
113,1324958
113,0382036
118,4336883
118,2481132
118,2702144
118,4310203
118,0390371
118,3001925
118,4288603
118,0472330
118,3980460
118,1931224
118,2958013
118,3262747
118,3935792
118,1681665
118,1405318
118,1940527
118,1376846
118,1189146
118,0926469
118,2776580
118,0886833
118,3031024
118,1507715
118,1336886
118,3253197
118,2881014
118,0943070
118,1372003
118,3854980
118,1811077
118,3451364
118,2481108
118,1309328
118,1296959
118,2481097
118,1437271
118,0614251
118,1747540
118,0815393
118,4447440
118,3494983
118,2079861
118,1330239
118,0614228
118,0336084
118,0991673
118,1762381
118,2481100
118,0925678
118,2481104
118,1620131
118,2458974
118,3565966
118,0774046
118,1887957
118,2755522
118,3122155
118,1678882
118,0401818
118,3858153
118,0740572
118,1798669
118,2052270
118,1640900
118,4474419
118,1449056
118,2383668
118,2114463
118,0393874
118,3487349
118,1762561
118,1520532
118,0442526
118,2481110
118,1807255
118,1786789
118,0606920
118,1720350
118,2481099
118,1615525
118,0606873
118,2807062
118,0730594
118,0827614
118,0606936
118,2701526
118,1800318
118,2102391
118,3602327
118,1962414
118,2966502
118,1490541
118,0611022
118,2813114
118,1343168
118,0926488
118,3854666
118,0823511
118,1230167
118,2454577
121,2253083
121,3541980
121,3910106
121,2068875
121,3910078
121,3909969
121,4207801
121,2558090
121,4467042
121,3910123
121,4519115
121,4083694
121,4520102
121,4307032
121,2499310
121,0379390
121,1091750
121,3910086
121,1912724
121,3718598
121,2009879
121,2641917
121,3525417
121,2427414
121,3240402
121,4143070
121,3910036
121,3910013
121,0930849
121,2499300
121,1261893
121,3910069
121,3910119
121,2499306
121,3910100
121,3910070
121,3881447
121,4250027
121,2222407
121,0808424
121,1828828
121,2433164
121,1120621
121,3910035
121,4155622
121,4250040
121,3910010
121,3910107
121,3910102
121,4033492
121,0808415
121,0808419
121,2403484
121,3910029
121,2684827
121,3580622
121,3910021
121,3500853
121,2770451
121,4250028
121,1205079
121,3910121
121,4153470
121,0966922
121,2499298
121,1122482
121,3909960
121,3909994
121,4545339
121,3910048
121,2064891
121,1130551
121,3634581
121,3910115
121,3910042
121,4342472
121,1840324
121,0728181
121,2451289
121,2499301
121,3910116
121,4095432
121,0544631
121,4297251
121,2157975
121,2784884
121,4096118
121,3910049
121,3777646
121,3909962
121,3910080
121,4607480
121,0305546
121,4147961
121,1160717
121,1034518
121,4302744
121,3910122
121,4145694
121,3910008
122,3062930
122,2514215
122,0932504
122,0932510
122,0932499
122,0932503
122,0932502
122,0932509
122,3275345
122,2145973
122,2525470
122,3413902
122,3062993
122,3063103
122,2163329
122,2189650
122,0874505
122,3062925
122,2515747
122,4232456
122,0956070
122,2515746
122,2472383
122,4156820
122,0382545
122,2470222
122,1644453
122,1423148
122,1423138
122,2050034
122,1423160
122,1423170
122,3060542
122,1987058
122,3103262
122,2046166
122,3788054
122,1505734
122,0929738
122,0307638
122,0238158
122,1761053
122,2484512
122,0375361
122,4505655
122,4181571
122,2526996
122,0932498
122,0932497
122,2514220
122,2470776
122,3392189
122,1606723
122,0955999
122,3063165
122,2552451
122,3980285
122,0308999
122,4006874
122,2303181
122,2479161
122,2494600
122,0817931
122,2699861
122,3728415
122,4579958
122,2080872
122,2468885
122,2871758
122,2158623
122,0414076
122,0929450
122,3062966
122,2515752
122,1302617
122,0932537
122,3757602
122,0880990
122,2515748
122,1040490
122,3035046
122,0350874
122,2647458
122,3062986
122,0293496
122,3745615
122,0350872
122,3046599
122,0059194
122,0056154
122,0050686
122,3063036
122,4406064
122,2176521
122,2489001
122,1854270
122,1167147
122,2001165
122,2475153
122,1384818
126,0970071
126,3356422
126,1084946
126,0668250
126,2734387
126,3325873
126,2487735
126,2659685
126,2487811
126,0886123
126,0115029
126,2923253
126,2516807
126,2659680
126,2487831
126,2487813
126,2487812
126,4546575
126,1869885
126,2267054
126,2493961
126,2510916
126,2487808
126,4118355
126,2424007
126,4590598
126,2487822
126,2129148
126,2487828
126,3797941
126,0556539
126,2491507
126,2417510
126,0156946
126,0050131
126,2491423
126,2850622
126,2487821
126,2487817
126,2487818
126,2064853
126,2487815
126,4269549
126,0663393
126,3268915
126,1288663
126,2470920
126,3059346
126,1516956
126,1561260
126,3969269
126,0383942
126,0922121
126,3695421
126,2094264
126,2487825
126,2659657
126,2487765
126,2487798
126,2487786
126,2487762
126,2487806
126,4269564
126,2487814
126,2517522
126,1184504
126,2830659
126,2659674
126,3968654
126,2659727
126,1227721
126,0943552
126,3158972
126,0549532
126,2497392
126,3950470
126,0783148
126,0556542
126,2487790
126,2487767
126,2487764
126,2487773
126,2487763
126,2487769
126,2487768
126,2487785
126,2487766
126,2487803
126,2487801
126,2487802
126,2487807
126,2487787
126,2487791
126,2487774
126,2487778
126,2487775
126,1888122
126,3609288
126,2173791
126,1127665
127,0225639
127,2347070
127,1590550
127,1277174
127,3589774
127,3648588
127,1277172
127,3121986
127,1234821
127,0939213
127,1332141
127,4629670
127,3321552
127,2237288
127,2372144
127,2987299
127,1206677
127,1747078
127,3313511
127,3528030
127,0702146
127,4108411
127,2791327
127,2536268
127,3009739
127,3185248
127,1704213
127,4468537
127,1690013
127,3736189
127,0749813
127,0669014
127,3756712
127,1277197
127,2911271
127,4063790
127,4267966
127,3961742
127,3071504
127,0724999
127,3862086
127,3642962
127,4461389
127,3251234
127,3770488
127,4112999
127,3390057
127,4503159
127,1392130
127,3840261
127,2977576
127,0581442
127,3024986
127,3649675
127,1654701
127,3278879
127,2376787
127,4421554
127,4401299
127,3811050
127,3965524
127,0972321
127,4029650
127,4267962
127,1579412
127,2543198
127,2885717
127,1493871
127,0540544
127,1787349
127,2890341
127,2339185
127,3484340
127,2983554
127,2983540
127,1251773
127,4481246
127,1363533
127,1228310
127,3977429
127,0726047
127,3605831
127,3533835
127,3635698
127,0689657
127,3722484
127,4290029
127,4186034
127,1683789
127,2311251
127,1277165
127,2840431
127,3832429
127,0690494
127,3937962
127,3245629
127,1536560
127,0650052
127,2127757
127,1277173
128,4132770
128,1247825
128,2344992
128,0276152
128,4108687
128,4181711
128,3834758
128,0276153
128,0190296
128,3703870
128,3681090
128,4117500
128,2344994
128,0276154
128,3493146
128,2509714
128,1212273
128,0189439
128,3750311
128,1243461
128,0069262
128,4582243
128,3944442
128,1049822
128,4184093
128,2219735
128,2640988
128,2496977
128,3465695
128,2258936
128,4268802
128,1835774
128,3132301
128,3776925
128,4372665
128,0563023
128,1838410
128,3607942
128,4075727
128,0504452
128,4153893
128,2224259
128,2395309
128,4106485
128,3063889
128,3458633
128,0256563
128,0276074
128,3130254
128,2297858
128,0459179
128,3619367
128,1169179
128,0474477
128,3682077
128,2449036
128,1717808
128,1993497
128,2733585
128,3669711
128,2552088
128,2644206
128,4118196
128,3480392
128,2517158
128,3779328
128,1847987
128,2224897
128,4184329
128,0908054
128,2354185
128,1989724
128,1874292
128,3848984
128,3126653
128,3977457
128,4018350
128,2575435
128,3669694
128,1936593
128,1961076
128,1990718
128,2001094
128,2233591
128,3056963
128,4127568
128,0921064
128,2181040
128,2230614
128,3835872
128,3750441
128,1169177
128,4018614
128,0459696
128,2054865
128,4120373
128,4209325
128,0660196
128,2856825
128,3055381
129,4450714
129,2784275
129,2553693
129,2508089
129,3771334
129,0603942
129,2314631
129,0603918
129,3088954
129,1477388
129,4365420
129,3681497
129,1032668
129,3793939
129,1900197
129,1967292
129,4621649
129,0524624
129,1762200
129,1754755
129,2456037
129,1483428
129,0946507
129,0660673
129,0603713
129,1825670
129,3634418
129,0848308
129,2926182
129,1618283
129,1032670
129,1032665
129,1517829
129,0603737
129,0603943
129,2926171
129,1754802
129,0987087
129,2245880
129,0520141
129,3944073
129,1628205
129,0519993
129,0766732
129,1266443
129,3992848
129,4622745
129,3011687
129,3964336
129,0647421
129,1754790
129,1538505
129,0603736
129,3590192
129,1483423
129,0702927
129,3952317
129,1761965
129,0131375
129,3209707
129,0270224
129,1117022
129,2799896
129,1830621
129,1231576
129,0251704
129,1761956
129,1266453
129,0341665
129,0431519
129,1483425
129,2658081
129,0521839
129,4255463
129,0706450
129,1746865
129,3711206
129,0603789
129,0780239
129,1910384
129,4142810
129,0229756
129,3092585
129,3436350
129,2649480
129,3937060
129,0487314
129,1144239
129,1015589
129,3843407
129,2611395
129,0573158
129,4595894
129,3094267
129,1266455
129,0511467
129,0061583
129,4558275
129,4562501
129,2307515
134,3094182
134,1014738
134,3642745
134,1917900
134,1465004
134,3087143
134,1357322
134,0775612
134,3642503
134,2261053
134,1316432
134,1194839
134,0227225
134,1968992
134,2851275
134,3142255
134,1039263
134,1968949
134,0012723
134,3436040
134,0676133
134,1438996
134,1534042
134,2335474
134,2856208
134,2269274
134,2259199
134,3033943
134,2856211
134,1400393
134,3834118
134,3435884
134,1342996
134,3642665
134,1484392
134,2393887
134,2393933
134,3840467
134,3436024
134,3642663
134,2954777
134,4609204
134,3642677
134,0510415
134,4228710
134,4618577
134,2545627
134,1484462
134,2313705
134,3125114
134,1761215
134,0993130
134,2492728
134,3642890
134,2545626
134,2545623
134,2545612
134,2545602
134,2545604
134,2545613
134,2545611
134,2545614
134,2545601
134,2545610
134,2545619
134,2545618
134,2545622
134,2545617
134,2545608
134,2545620
134,2545621
134,2545606
134,2545624
134,2545607
134,2545605
134,2545609
134,2545615
134,2545603
134,2545616
134,4303493
134,1873553
134,0020942
134,4557196
134,2936295
134,4549331
134,1972127
134,1508409
134,0715523
134,1250328
134,0494334
134,3182132
134,2904236
134,4047549
134,1194836
134,1113514
134,3766719
134,3879718
134,2711806
134,0249757
134,1400347
135,3014575
135,3014576
135,1818743
135,3014574
135,3000248
135,3085786
135,3000245
135,0660988
135,4120834
135,3000247
135,4140254
135,1044675
135,3910999
135,4147665
135,3000246
135,1660687
135,1967314
135,4123997
135,1833460
135,0350120
135,2501541
135,1172472
135,2792478
135,0363385
135,1502962
135,1387549
135,1502455
135,2687033
135,3103503
135,2695298
135,1771487
